Código DANE,País/ET/Municipios,Departamento,Establecimientos educativos,Sector,Calendario,Matriculados,Publicados,PUESTO SABER11,Promedio Puntaje Global SABER 11,Desviación General,FORMULA 1,FORMULA 2,FORMULA 3,TOTAL
268255000147,EL PLAYÓN,SANTANDER,INSTITUCION EDUCATIVA  SAN IGNACIO,#N/A,A,4,1,7900,216,0,0.53925,#N/A,1,#N/A
268575000064,PUERTO WILCHES,SANTANDER,INSTITUCION EDUCATIVA  BADILLO,Oficial,A,8,1,8025,214,0,0.55075,#N/A,1,#N/A
286568061137,PUERTO ASÍS,PUTUMAYO,CEPBIN MANUEL QUINTIN LAME CHANTRE,Oficial,A,1,1,8198,211,0,0.534,#N/A,1,#N/A
347001003551,SANTA MARTA,MAGDALENA,INSTITUTO MIDIA LEONOR CASTELLON DE SANCHEZ,Privado,A,1,1,8656,202,0,0.514,0.558751798,1,0.690917266
219473000018,MORALES,CAUCA,INSTITUCION EDUCATIVA INDIGENA BUSCANDO HORIZONTES DE TIERRADENTRO,Oficial,A,8,16,8657,202,17,0.48125,#N/A,1,#N/A
227361002240,MEDIO SAN JUAN,CHOCO,IE MANUEL E RIVAS LOBON,Oficial,A,9,18,8696,201,21,0.482,0.421542867,1,0.634514289
227205000067,RÍO IRÓ,CHOCO,IE SAN JOSE DE VIRO VIRO,Oficial,A,7,14,8757,200,36,0.50575,#N/A,1,#N/A
268190000527,CIMITARRA,SANTANDER,INSTITUCION EDUCATIVA VILLANUEVA,Oficial,A,1,1,8993,189,0,0.588,#N/A,1,#N/A
247551000317,SABANAS DE SAN ÁNGEL,MAGDALENA,CENTRO EDUCATIVO DEPARTAMENTAL FLORES DE MARIA,#N/A,A,1,1,9020,187,0,#N/A,#N/A,1,#N/A
219022001193,ALMAGUER,CAUCA,INSTITUCION EDUCATIVA EL TABLON,#N/A,A,1,1,9052,185,0,0.53875,#N/A,1,#N/A
220032000835,ASTREA,CESAR,C.E. SAN PEDRO,Oficial,A,2,1,9075,183,0,0.59975,#N/A,1,#N/A
218753000378,SAN VICENTE DEL CAGUÁN,CAQUETA,I.E. R. SANTO DOMINGO SAVIO,#N/A,A,3,1,9132,177,0,0.54025,#N/A,1,#N/A
308001009596,BARRANQUILLA,ATLANTICO,COLEGIO EL MUNDO DE LOS ESTUDIANTES,Privado,A,6,1,9136,176,0,#N/A,#N/A,1,#N/A
227787001151,TADÓ,CHOCO,CE INDÍGENA DE TARENA,#N/A,A,16,1,9194,135,0,#N/A,#N/A,1,#N/A
244847003126,URIBIA,GUAJIRA,INSTITUCIÓN ETNOEDUCATIVA INTEGRAL RURAL PUERTO ESTRELLA,Oficial,A,28,55,8985,190,25,0.48425,0.368168346,0.995847176,0.616088507
350001004795,VILLAVICENCIO,META,ACADEMIA E INSTITUTO CAMPAÑA LIBERTADORA,#N/A,A,2,2,5907,238,1,0.59225,#N/A,0.9958159,#N/A
273168002803,CHAPARRAL,TOLIMA,INSTITUCION EDUCATIVA TECNICA CAMACHO ANGARITA,Oficial,A,26,51,7936,216,34,0.532,0.406386709,0.994769231,0.644385313
266594001109,QUINCHÍA,RISARALDA,IE AGROPECUARIO NARANJAL,Oficial,A,18,35,6268,235,33,0.58875,0.497433662,0.993159204,0.693114289
111850000740,BOGOTÁ D.C.,BOGOTÁ D.C.,COLEGIO FRANCISCO ANTONIO ZEA DE USME (IED),Oficial,A,53,103,2378,270,42,0.58925,0.590303771,0.992380261,0.723978011
227099000494,BOJAYÁ,CHOCO,CE INDÍGENA DE CHANO,Oficial,A,10,19,9190,156,13,0.4225,#N/A,0.992307692,#N/A
168669000438,SAN ANDRÉS,SANTANDER,COLEGIO FRAY JOSE DE LAS CASAS NOVAS,Oficial,A,17,33,2228,272,43,0.6215,0.527580786,0.991970121,0.713683636
276109008589,BUENAVENTURA,VALLE,INSTITUCIÓN EDUCATIVA TÉCNICA AGROECOLÓGICO NONAM ,Oficial,A,18,34,9159,168,16,0.43925,0.356704513,0.990338164,0.595430892
163001000540,ARMENIA,QUINDIO,CAMARA JUNIOR,Oficial,A,62,119,3629,258,41,0.5985,0.459692542,0.988941633,0.682378058
154099000152,BOCHALEMA,NORTE DE SANTANDER,INST EDUCATIVA ANDRES BELLO,Oficial,A,18,34,1656,280,34,0.60925,0.518246984,0.987968861,0.705155282
125843000255,VILLA DE SAN DIEGO DE UBATÉ,CUNDINAMARCA,INSTITUCION EDUCATIVA DEPARTAMENTAL BOLIVAR,Oficial,A,60,114,5170,245,37,0.5645,0.459316746,0.986879433,0.67023206
105001010855,MEDELLÍN,ANTIOQUIA,INST EDUC  ANA DE CASTRILLON,Oficial,A,34,65,4619,250,47,0.55875,0.44987731,0.986036839,0.66488805
283001000634,FLORENCIA,CAQUETA,IE RURAL REMOLINO ALTO ORTEGUAZA,Oficial,A,3,2,9150,172,2,0.51525,#N/A,0.98467433,#N/A
176001004973,CALI,VALLE,INSTITUCION EDUCATIVA ISAIAS GAMBOA,Oficial,A,66,124,5955,238,36,0.53075,0.429667672,0.98407432,0.648163997
273678000384,SAN LUIS,TOLIMA,INSTITUCION EDUCATIVA TECNICA COMERCIAL SAN JUAN BOSCO,Oficial,A,16,30,7322,224,33,0.5465,0.500506735,0.983949416,0.676985384
154874000130,VILLA DEL ROSARIO,NORTE DE SANTANDER,COL GENERAL SANTANDER,Oficial,A,94,175,1472,284,38,0.603,0.530510298,0.983679133,0.70572981
311001065039,BOGOTÁ D.C.,BOGOTÁ D.C.,COL COLOMBO JAPONES,Privado,A,4,7,5677,240,18,0.689,#N/A,0.98255814,#N/A
105001026689,MEDELLÍN,ANTIOQUIA,INST EDUC BLANQUIZAL,#N/A,A,32,60,6921,229,39,0.51275,#N/A,0.981809701,#N/A
268167000501,CHARALÁ,SANTANDER,INSTITUCIÓN EDUCATIVA SAN FRANCISCO DE ASIS,Oficial,A,2,2,8026,214,4,#N/A,#N/A,0.981651376,#N/A
305001004854,MEDELLÍN,ANTIOQUIA,INST EDUC ALVERNIA,Oficial,A,38,71,3662,258,44,0.60575,0.522611411,0.980829557,0.703063656
225293000532,GACHALÁ,CUNDINAMARCA,INSTITUCION EDUCATIVA DEPARTAMENTAL PROVIDENCIA,#N/A,A,2,2,5122,245,5,0.545,#N/A,0.98,#N/A
105360000253,ITAGÜÍ,ANTIOQUIA,INSTITUCION EDUCATIVA ESTEBAN OCHOA,Oficial,A,36,66,5185,245,39,0.5575,0.39891367,0.977112676,0.644508782
447001800013,SANTA MARTA,MAGDALENA,EUROPEAN SCHOOL DE SANTA MARTA,#N/A,A,2,2,353,319,8,#N/A,#N/A,0.975535168,#N/A
168575000329,PUERTO WILCHES,SANTANDER,COLEGIO INTEGRADO,Oficial,A,34,62,6206,236,39,0.52225,0.428882241,0.974973262,0.642035168
227073000241,BAGADÓ,CHOCO,IE INDÍGENA LUIS ENRIQUE ARCE DE AGUASAL,Oficial,A,13,17,9182,159,6,0.4265,#N/A,0.974825175,#N/A
227025001065,ALTO BAUDÓ,CHOCO,CE INDÍGENA EUCICIO ISARAMA,Oficial,A,6,8,9183,158,7,0.45125,#N/A,0.971717172,#N/A
268255000058,EL PLAYÓN,SANTANDER,INSTITUCION EDUCATIVA  BETANIA,Oficial,A,2,2,6250,235,7,0.5735,#N/A,0.97107438,#N/A
425175032399,CHÍA,CUNDINAMARCA,GIMN CAMPESTRE OXFORD                                       ,#N/A,A,3,3,221,329,10,0.7215,#N/A,0.970501475,#N/A
325269000445,FACATATIVÁ,CUNDINAMARCA,COL EMPRESARIAL LOS ANDES,#N/A,A,6,8,507,312,15,#N/A,#N/A,0.96941896,#N/A
276233001029,DAGUA,VALLE,IE PEDRO FERMIN DE VARGAS,Oficial,A,7,12,8545,205,25,0.55275,#N/A,0.968944099,#N/A
205001010281,MEDELLÍN,ANTIOQUIA,INST EDUC ALFONSO UPEGUI OROZCO,Oficial,A,37,64,2817,265,35,0.57825,0.526075331,0.968468468,0.690931267
305001022291,MEDELLÍN,ANTIOQUIA,COL EL SE?OR COL THE LORD COLLEGE,Privado,A,2,2,6459,233,8,0.615,#N/A,0.966804979,#N/A
263548000026,PIJAO,QUINDIO,LA MARIELA,Oficial,A,2,3,2103,273,21,0.605,#N/A,0.964285714,#N/A
325035000484,ANAPOIMA,CUNDINAMARCA,LICEO MODERNO CAMP,#N/A,A,2,2,8139,212,8,0.58625,#N/A,0.963636364,#N/A
408433075713,MALAMBO,ATLANTICO,CENTRO EDUCATIVO OASIS DE FE,#N/A,A,3,3,3345,260,10,0.8405,#N/A,0.962962963,#N/A
252210000096,CONTADERO,NARIÑO,INSTITUCION EDUCATIVA LAS DELICIAS,Oficial,A,4,4,3466,259,10,0.6215,#N/A,0.962825279,#N/A
154001011130,CÚCUTA,NORTE DE SANTANDER,CORPORACION SOCIAL Y EDUCATIVA FORMADORES SIGLO XXI,Privado,A,7,12,4421,251,38,0.64675,#N/A,0.962432032,#N/A
291263000034,EL ENCANTO,AMAZONAS,I.E INTERNADO SAN RAFAEL DEL CARAPARANA,Oficial,A,17,29,8886,195,29,0.493,#N/A,0.961922269,#N/A
268502000236,ONZAGA,SANTANDER,I.E. SANTA CRUZ,Oficial,A,2,2,8689,201,8,0.613,#N/A,0.961722488,#N/A
227372000532,JURADÓ,CHOCO,IE INDÍGENA ARMANDO ACHITO LUBIASA DE NUSSI PURRÚ,Oficial,A,16,23,9179,161,12,0.4415,0.361763398,0.960982659,0.588082019
499760000994,CUMARIBO,VICHADA,I.E. INTERNADO NUESTRA SEÑORA DE FATIMA,Oficial,A,17,17,9151,172,7,0.464,#N/A,0.960893855,#N/A
176001043791,CALI,VALLE,INSTITUCION EDUCATIVA NUEVO LATIR,Oficial,A,97,169,7596,221,40,0.5005,0.409120464,0.960500849,0.623373771
105001011886,MEDELLÍN,ANTIOQUIA,INST EDUC AMERICA,Oficial,A,34,59,6011,238,42,0.54625,0.484516811,0.960294118,0.663686976
354001012211,CÚCUTA,NORTE DE SANTANDER,I.E. PARA JÓVENES Y ADULTOS SIN FRONTERAS,Privado,A,50,86,6926,229,40,0.57225,#N/A,0.958364312,#N/A
308758077213,SOLEDAD,ATLANTICO,INSTITUCION EDUCATIVA DEL CARIBE DE SOLEDAD,Privado,A,8,3,8994,189,5,0.51825,#N/A,0.958118557,#N/A
315686000177,SANTANA,BOYACA,LICEO CAMPESTRE MUNDO CONSTRUCTIVO,#N/A,A,2,2,2413,269,12,0.62875,#N/A,0.957295374,#N/A
105001001023,MEDELLÍN,ANTIOQUIA,INST EDUC ANTONIO RICAURTE,Oficial,A,37,63,4354,252,43,0.55825,0.517310985,0.95666514,0.677408708
419256002711,EL TAMBO,CAUCA,CORPORACION MAESTRA VIDA,Privado,A,3,2,2907,264,9,0.599,#N/A,0.956043956,#N/A
452612000806,RICAURTE,NARIÑO,INSTITUCION  AGROPECUARIA COMUNIDAD  INDIGENA  INKAI -AWA,Oficial,A,11,10,9161,166,7,0.44375,#N/A,0.95585917,#N/A
325214000179,COTA,CUNDINAMARCA,LICEO DE LOS ANDES,Privado,A,7,7,65,346,16,0.78975,0.81317997,0.955801105,0.852910358
311001089221,BOGOTÁ D.C.,BOGOTÁ D.C.,INST ALBERTO MERANI,Privado,A,30,30,4,380,18,0.82425,0.860875575,0.954773869,0.879966481
105001002071,MEDELLÍN,ANTIOQUIA,I.E. BENJAMIN HERRERA,Oficial,A,25,42,4355,252,43,0.56,0.536999925,0.953355932,0.683451952
173001001088,IBAGUÉ,TOLIMA,INST EDUC TEC SAGRADA FAMILIA,Oficial,A,151,250,2671,267,42,0.61,#N/A,0.95319231,#N/A
217088000098,BELALCÁZAR,CALDAS,INSTITUCION EDUCATIVA EL MADROÑO,Oficial,A,2,2,5350,243,12,0.5575,#N/A,0.952941176,#N/A
163470000232,MONTENEGRO,QUINDIO,GENERAL SANTANDER,Oficial,A,57,96,7880,217,38,0.54025,0.434758584,0.952941176,0.64264992
154001001644,CÚCUTA,NORTE DE SANTANDER,COL ANTONIO NARIÑO,Oficial,A,25,41,5172,245,37,0.5845,0.591295528,0.952765957,0.709520495
308001014514,BARRANQUILLA,ATLANTICO,INSTITUTO LA TRINIDAD,Privado,A,18,30,7659,220,37,#N/A,#N/A,0.952010376,#N/A
154001004341,CÚCUTA,NORTE DE SANTANDER,COL CLAUDIA MARIA PRADA AYALA,Oficial,A,46,75,3509,259,39,0.55,0.564828197,0.951634082,0.68882076
105001001848,MEDELLÍN,ANTIOQUIA,INST EDUC SOR JUANA INES DE LA CRUZ,Oficial,A,43,66,1114,292,34,0.6365,0.661781232,0.95149094,0.749924057
319001002534,POPAYÁN,CAUCA,ACADEMIA MILITAR GRAL TOMAS CIPRIANO DE MOSQUERA,Privado,A,10,14,439,315,28,0.71375,#N/A,0.951020408,#N/A
311001065489,BOGOTÁ D.C.,BOGOTÁ D.C.,LIC CAMPO DAVID,Privado,A,25,25,2,386,20,0.873,0.919188627,0.950738916,0.914309181
376520001476,PALMIRA,VALLE,COL EL DIVINO ECCE HOMO,#N/A,A,3,2,1456,284,11,0.696,#N/A,0.950282486,#N/A
217873000499,VILLAMARÍA,CALDAS,INSTITUCION EDUCATIVA FORTUNATO GAVIRIA BOTERO,Oficial,A,27,45,7589,221,39,#N/A,0.523612801,0.95,#N/A
219473000336,MORALES,CAUCA,INSTITUCION EDUCATIVA RENACER AFRO,Oficial,A,3,3,8974,190,10,0.569,#N/A,0.95,#N/A
376109015725,BUENAVENTURA,VALLE,INSTITUCIÓN  EDUCATIVA LA MEDALLA MILAGROSA,Privado,A,21,33,8927,193,26,0.58125,#N/A,0.949119374,#N/A
173001003072,IBAGUÉ,TOLIMA,INST EDUC FRANCISCO DE PAULA SANTANDER,Oficial,A,82,129,3700,257,35,0.5975,0.610759052,0.948838958,0.71903267
311001007080,BOGOTÁ D.C.,BOGOTÁ D.C.,COL ANTONIO NARIÑO H.H. CORAZONISTAS,Privado,A,49,48,26,359,19,0.7715,0.819791349,0.948709643,0.846666997
311001110662,BOGOTÁ D.C.,BOGOTÁ D.C.,LICEO CENTRAL AMERICAS,#N/A,A,11,18,2690,267,45,0.59375,#N/A,0.947552448,#N/A
368001006255,BUCARAMANGA,SANTANDER,COL BILINGUE DIVINO NIÑO,Privado,A,13,13,27,359,20,0.80775,0.848376338,0.947229551,0.867785296
268689000803,SAN VICENTE DE CHUCURÍ,SANTANDER,INSTITUCION EDUCATIVA  MIRABEL,Oficial,A,6,6,2414,269,15,0.66325,#N/A,0.947183099,#N/A
315001002911,TUNJA,BOYACA,GIMNASIO VILLA FONTANA,Privado,A,19,18,116,340,18,0.81175,#N/A,0.94707439,#N/A
368001002322,BUCARAMANGA,SANTANDER,INST  CALDAS,Privado,A,28,28,32,357,20,0.7875,0.839655924,0.946949602,0.858035175
347001051172,SANTA MARTA,MAGDALENA,COL MAYOR DEL CARIBE,Privado,A,20,33,6330,235,42,0.5225,#N/A,0.946931408,#N/A
297001000490,MITÚ,VAUPES,I.E.D.  DE YAPÚ,Oficial,A,13,9,9053,185,8,#N/A,#N/A,0.945795138,#N/A
227099000516,BOJAYÁ,CHOCO,IE INDÍGENA DE UNION CUITY,Oficial,A,5,6,9167,164,12,#N/A,#N/A,0.945454545,#N/A
119022001172,ALMAGUER,CAUCA,INSTITUCION EDUCATIVA SAN LUIS,Oficial,A,18,27,6955,228,28,0.56225,0.557750543,0.9453125,0.688437681
105001015831,MEDELLÍN,ANTIOQUIA,INST EDUC VALLEJUELOS,Oficial,A,23,37,6526,233,38,0.52175,0.594147062,0.945130756,0.687009273
244001000868,DIBULLA,GUAJIRA,INSTITUCION  ETNOEDUCATIVO INTERNADO  INDIGENA KOGUI,#N/A,A,7,5,9187,157,7,#N/A,#N/A,0.945121951,#N/A
311848000308,BOGOTÁ D.C.,BOGOTÁ D.C.,COL ANGLO AMERICANO,Privado,A,166,179,9,374,24,0.85325,0.860282421,0.9444209,0.88598444
385001003002,YOPAL,CASANARE,COLEGIO PANAMERICANO,Privado,A,4,4,2241,271,16,0.6465,#N/A,0.944250871,#N/A
341001005571,NEIVA,HUILA,COL  ANGLOCANADIENSE DE NEIVA,Privado,A,28,29,13,371,23,0.76625,0.861168512,0.94370921,0.857042574
227077001675,BAJO BAUDÓ,CHOCO,CE SAN PEDRO CLAVER,Oficial,A,2,2,8690,201,12,0.55075,#N/A,0.943661972,#N/A
247245001997,EL BANCO,MAGDALENA,INSTITUCION EDUCATIVA DEPARTAMENTAL JOSE DE LA PAZ VANEGAS,#N/A,A,2,2,8691,201,12,0.5305,#N/A,0.943661972,#N/A
376001030825,CALI,VALLE,INST TEC REY DE REYES,Privado,A,6,5,8843,196,10,0.61775,#N/A,0.943365696,#N/A
373001007662,IBAGUÉ,TOLIMA,COL  SAN BONIFACIO DE LAS LANZAS,Privado,A,47,47,18,365,22,0.8355,0.8631018,0.943152455,0.880584752
105001002470,MEDELLÍN,ANTIOQUIA,INST EDUC SAN VICENTE DE PAUL,Oficial,A,63,100,2788,266,43,0.604,0.521973928,0.942569477,0.689514468
219256000042,EL TAMBO,CAUCA,I.E. HUISITO,Oficial,A,3,3,8845,196,12,0.5395,#N/A,0.942307692,#N/A
311769000556,BOGOTÁ D.C.,BOGOTÁ D.C.,COL SAN PATRICIO,Privado,A,16,16,33,357,22,0.8085,0.842970292,0.941952507,0.864474266
373411000185,LÍBANO,TOLIMA,COL SAN ANTONIO MARIA CLARET,Privado,A,14,14,615,308,19,0.676,0.767699687,0.941896024,0.79519857
105001010367,MEDELLÍN,ANTIOQUIA,INST EDUC SANTOS ANGELES CUSTODIOS,Oficial,A,22,36,4378,252,48,0.58275,0.546935288,0.941818182,0.690501157
276243000497,EL ÁGUILA,VALLE,IE SANTA MARTA,Oficial,A,15,23,7319,224,32,0.54575,0.56873281,0.941666667,0.685383159
205837001821,TURBO,ANTIOQUIA,I.E. ALTO DE MULATOS,Oficial,A,13,21,7822,218,39,0.54625,#N/A,0.941634241,#N/A
354518001139,PAMPLONA,NORTE DE SANTANDER,CAMBRIDGE SCHOOL (GIMN BILING PLAZA SESAMO),Privado,A,20,20,3,386,24,0.816,0.880813376,0.941463415,0.879425597
227615060750,RIOSUCIO,CHOCO,CE CARACOLI ALTO,Oficial,A,4,6,9011,188,25,#N/A,#N/A,0.941314554,#N/A
425269004241,FACATATIVÁ,CUNDINAMARCA,COLEGIO FERVAN CAMPESTRE,Privado,A,12,12,167,334,21,0.7475,#N/A,0.94084507,#N/A
313001013651,CARTAGENA DE INDIAS,BOLIVAR,COLEGIO INTEGRAL DEL NORTE,Privado,A,15,15,400,317,20,0.77225,0.8139678,0.940652819,0.842290206
186755000015,SAN FRANCISCO,PUTUMAYO,IE ALMIRANTE PADILLA,Oficial,A,28,43,3501,259,38,0.59,0.694508537,0.940596441,0.741701659
313001007058,CARTAGENA DE INDIAS,BOLIVAR,CENTRO DE EDUCACION EL RECREO,Privado,A,30,29,25,360,22,0.75225,0.811827103,0.940488656,0.834855253
218610002108,SAN JOSÉ DEL FRAGUA,CAQUETA,I.E.R. INDIGENA ESPECIAL YACHAICURY,#N/A,A,7,9,9021,187,17,0.53125,#N/A,0.94047619,#N/A
220175000496,CHIMICHAGUA,CESAR,I. E. BUENOS AIRES,Oficial,A,4,5,8816,197,17,0.53825,#N/A,0.940420561,#N/A
315001002920,TUNJA,BOYACA,AMERICAN SCHOOL SAINT FRANCES,Privado,A,15,15,66,346,22,0.812,0.847840563,0.940217391,0.866685985
247707000908,SANTA BÁRBARA DE PINTO,MAGDALENA,INSTITUCION EDUCATIVA TECNICA DEPARTAMENTAL CIENAGUETA,#N/A,A,8,7,8844,196,11,0.5405,#N/A,0.940217391,#N/A
227495000286,NUQUÍ,CHOCO,IE INDÍGENA DE PUERTO INDIO (RIO CHORI),Oficial,A,7,7,9188,157,10,0.4225,#N/A,0.94011976,#N/A
225386000427,LA MESA,CUNDINAMARCA,INSTITUCION  EDUCATIVA RURAL DEPARTAMENTAL ANATOLI,Oficial,A,6,5,5676,240,13,0.61,#N/A,0.940052701,#N/A
315001001842,TUNJA,BOYACA,COLEGIO LOS ÁNGELES,Privado,A,47,46,19,365,23,0.8445,0.926783435,0.939460408,0.903581281
425214000149,COTA,CUNDINAMARCA,COL REFOUS,Privado,A,78,77,23,361,23,0.79275,0.850391054,0.939336271,0.860825775
217662000689,SAMANÁ,CALDAS,INSTITUCION EDUCATIVA DULCE NOMBRE,Oficial,A,8,8,6572,232,15,0.61325,#N/A,0.939271255,#N/A
205147000309,CHIGORODÓ,ANTIOQUIA,I. E. R. INDIGENISTA POLINES,#N/A,A,6,6,9156,169,11,#N/A,#N/A,0.938888889,#N/A
325769000433,TENJO,CUNDINAMARCA,LIC ESPAÑOL PEREZ GALDOS,Privado,A,16,15,87,344,21,0.74,#N/A,0.938869863,#N/A
325214000012,COTA,CUNDINAMARCA,COL EL ROSARIO                                              ,Privado,A,5,5,3237,261,17,0.628,#N/A,0.938848921,#N/A
227025000051,ALTO BAUDÓ,CHOCO,IE INDÍGENA MARIO CHAMORRO,Oficial,A,9,10,9177,162,12,0.42525,#N/A,0.938697318,#N/A
311001045011,BOGOTÁ D.C.,BOGOTÁ D.C.,COLEGIO MIXTO CIUDADANOS DEL FUTURO SAS,Privado,A,160,243,2137,273,40,0.61625,0.615363216,0.938498403,0.72337054
311001086320,BOGOTÁ D.C.,BOGOTÁ D.C.,GIMNASIO COLOMBO BRITANICO - BILINGÜE INTERNACIONAL,Privado,A,67,67,6,376,25,0.855,0.867012596,0.93765586,0.886556152
308001001013,BARRANQUILLA,ATLANTICO,COLEGIO NUESTRA SEÑORA DEL BUEN CONSEJO,Privado,A,61,61,79,345,23,0.789,0.854643949,0.9375,0.860381316
308001005256,BARRANQUILLA,ATLANTICO,COLEGIO MODERNO DEL CARIBE,Privado,A,4,4,1415,285,19,0.66475,#N/A,0.9375,#N/A
227615002083,CARMEN DEL DARIÉN,CHOCO,IE INDÍGENA UNION CHOGORODO,#N/A,A,4,3,9193,152,8,0.42625,#N/A,0.9375,#N/A
325126000827,CAJICÁ,CUNDINAMARCA,COL NUEVO HORIZONTE,Privado,A,10,10,886,298,20,0.70275,#N/A,0.937106918,#N/A
241530000106,PALESTINA,HUILA,IE LUIS ONOFRE ACOSTA,Oficial,A,12,13,5232,244,18,0.58425,0.542967304,0.937022901,0.688080068
163401000298,LA TEBAIDA,QUINDIO,PEDACITO DE CIELO,Oficial,A,59,92,6533,233,39,0.57625,0.509908406,0.936814556,0.674324321
350001004752,VILLAVICENCIO,META,COL BILINGÜE OXFORD,Privado,A,12,13,283,324,24,0.74075,#N/A,0.936781609,#N/A
325658000353,SAN FRANCISCO,CUNDINAMARCA,GIMNASIO CAMPESTRE INTIMALKA,#N/A,A,2,2,296,323,22,0.7,#N/A,0.936231884,#N/A
276109002661,BUENAVENTURA,VALLE,NUESTRA SEÑORA DEL PERPETUO SOCORRO,Oficial,A,24,28,9112,180,15,0.48,0.451612345,0.935897436,0.62250326
311001099723,BOGOTÁ D.C.,BOGOTÁ D.C.,GIMNASIO NUEVO REINO,Privado,A,13,14,616,308,23,0.6965,#N/A,0.935858703,#N/A
425175032739,CHÍA,CUNDINAMARCA,COL DE MARIA ANGELA,Privado,A,19,19,154,335,23,0.7225,#N/A,0.93575419,#N/A
105001014397,MEDELLÍN,ANTIOQUIA,INST EDUC LUIS LOPEZ DE MESA,Oficial,A,61,93,3199,262,41,0.58775,0.478223817,0.935670616,0.667214811
311001076634,BOGOTÁ D.C.,BOGOTÁ D.C.,COL NUEVO COLOMBO AMERICANO,Privado,A,64,64,5,378,26,0.86275,0.882787895,0.935643564,0.893727153
150001005393,VILLAVICENCIO,META,UNIDAD EDUCATIVA ARNULFO BRICE¿O CONTRERAS,Oficial,A,74,115,5523,242,41,0.566,0.453123633,0.93539299,0.651505541
368307001842,GIRÓN,SANTANDER,INSTITUCION EDUCATIVA GIMNASIO PIAGETANO,Privado,A,21,21,193,332,23,0.74875,0.812311284,0.935211268,0.83209085
127430000021,MEDIO BAUDÓ,CHOCO,IE NUESTRA SEÑORA DE LA POBREZA,Oficial,A,7,10,9125,179,23,0.493,#N/A,0.934936351,#N/A
227413000437,LLORÓ,CHOCO,IE INDÍGENA DE PLAYON,#N/A,A,13,13,9185,158,11,0.44775,#N/A,0.934911243,#N/A
350001001648,VILLAVICENCIO,META,COLEGIO DON BOSCO LTDA.,Privado,A,28,28,96,343,24,0.74775,0.850201893,0.934604905,0.844185599
219318001938,GUAPÍ,CAUCA,I.E. FRAY LUIS AMIGO,Oficial,A,10,9,9144,174,11,0.531,#N/A,0.934594595,#N/A
311001076642,BOGOTÁ D.C.,BOGOTÁ D.C.,COL BILING NUEVA ALEJANDRIA,Privado,A,14,14,34,357,25,0.78325,0.844273599,0.934554974,0.854026191
152250001082,EL CHARCO,NARIÑO,INSTITUCION EDUCATIVA EL CANAL NOCTURNO MARIANO OSPINA PEREZ,Oficial,A,29,41,9083,183,23,#N/A,#N/A,0.934549715,#N/A
213473001296,MORALES,BOLIVAR,I.E. CORCOVADO,Oficial,A,7,9,9024,187,19,0.5165,#N/A,0.934119279,#N/A
213836000696,TURBACO,BOLIVAR,CENTRO EDUCATIVO DE AGUAS PRIETAS,Oficial,A,4,4,7132,226,16,0.49375,#N/A,0.933884298,#N/A
315001002288,TUNJA,BOYACA,COLEGIO ANDINO DE TUNJA,Privado,A,25,25,45,353,25,0.78925,0.85625782,0.933862434,0.859790085
368001000044,BUCARAMANGA,SANTANDER,INST EDUC PENTECOSTAL,Privado,A,19,19,989,295,21,0.679,#N/A,0.933544304,#N/A
311001005222,BOGOTÁ D.C.,BOGOTÁ D.C.,LIC ROCELY,Privado,A,9,13,1339,287,39,0.62175,#N/A,0.933537832,#N/A
311001098051,BOGOTÁ D.C.,BOGOTÁ D.C.,GIMN CRISTIANO LOS ANDES,Privado,A,11,11,51,351,25,0.76,0.862543201,0.933510638,0.852017947
305088000019,BELLO,ANTIOQUIA,I.E. PAULINA (C.E. PAULINA),#N/A,A,9,9,1645,280,20,0.619,#N/A,0.933333333,#N/A
320001000327,VALLEDUPAR,CESAR,COL. MARIA MONTESORI,Privado,A,16,16,1064,293,21,0.6705,#N/A,0.933121019,#N/A
286757000114,SAN MIGUEL,PUTUMAYO,I.E.R. AGUA CLARA,Oficial,A,18,18,7377,223,16,0.55775,0.397301483,0.933054393,0.629368625
227491000273,NÓVITA,CHOCO,CE SAN ONOFRE,Oficial,A,4,3,8898,194,11,0.547,#N/A,0.932926829,#N/A
213744000096,SIMITÍ,BOLIVAR,I. E. LA ORIGINAL DE LAS BRISAS,Oficial,A,7,6,7301,224,14,0.54825,0.441429981,0.932773109,0.640817697
213244000944,EL CARMEN DE BOLÍVAR,BOLIVAR,I.E. ALTA MONTAÑA,Oficial,A,8,12,8516,206,32,0.524,#N/A,0.932773109,#N/A
311001005176,BOGOTÁ D.C.,BOGOTÁ D.C.,LIC NAVARRA,Privado,A,48,48,10,374,27,0.8195,0.844387023,0.932668329,0.865518451
305615001312,RIONEGRO,ANTIOQUIA,COLEGIO MONSEÑOR ALFONSO URIBE JARAMILLO,Privado,A,44,44,67,346,25,0.7545,0.758612013,0.932614555,0.815242189
268167000595,CHARALÁ,SANTANDER,COLEGIO  EL SANTUARIO,Oficial,A,5,5,6251,235,17,0.57375,#N/A,0.932539683,#N/A
368001000729,BUCARAMANGA,SANTANDER,COL  SAN PEDRO CLAVER,Privado,A,111,111,28,359,26,0.80025,0.847419691,0.932467532,0.860045741
354001000370,CÚCUTA,NORTE DE SANTANDER,COL CALASANZ,Privado,A,91,91,29,359,26,0.7935,0.847456868,0.932467532,0.857808134
